wavelength(um),n,k
1.50297,1.991115934
1.50642,1.991095934
1.50986,1.991065934
1.51331,1.991045934
1.51676,1.991025934
1.52021,1.990995934
1.52366,1.990975934
1.52711,1.990955934
1.53057,1.990925934
1.53402,1.990905934
1.53747,1.990885934
1.54092,1.990865934
1.54438,1.990835934
1.54783,1.990815934
1.55129,1.990795934
1.55474,1.990775934
1.5582,1.990755934
1.56166,1.990735934
1.56511,1.990705934
1.56857,1.990685934
1.57203,1.990665934
1.57549,1.990645934
1.57895,1.990625934
1.58241,1.990605934
1.58587,1.990585934
1.58933,1.990565934
1.59279,1.990545934
1.59625,1.990525934
1.59972,1.990505934
1.60318,1.990485934
1.60664,1.990465934
1.61011,1.990445934
1.61357,1.990425934
1.61704,1.990405934
1.62051,1.990385934
1.62397,1.990365934
1.62744,1.990345934
1.63091,1.990325934
1.63438,1.990305934
1.63785,1.990285934
1.64131,1.990265934
1.64478,1.990255934
1.64826,1.990235934
1.65173,1.990215934
1.6552,1.990195934
1.65867,1.990175934
1.66214,1.990165934
1.66562,1.990145934
1.66909,1.990125934
1.67257,1.990105934
1.67604,1.990085934
1.67952,1.990075934
1.68299,1.990055934
1.68647,1.990035934
1.68995,1.990025934
